Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_61,0.5,TTbar,30,256,further cooling,217.87224171098788,217.0,23.542514159267338
experimental_run_61,0.5,TTbar,30,256,global Annealing,193.93753536267965,193.0,20.96310410606945
experimental_run_61,0.5,TTbar,30,256,some more cooling,134.08430462826752,133.0,13.485913853331477
experimental_run_61,0.5,TTbar,30,256,thermalizing_after_loops,192.56399230508092,192.0,20.825747392435595
experimental_run_61,0.5,TTbar,30,256,thermalizing_between_loops,182.67692655878693,182.0,19.803672608111793
experimental_run_61,0.5,TTbar,30,1024,Annealing_in_blocks,184.98467298467298,184.0,23.2807501875625
experimental_run_61,0.5,TTbar,30,1024,collapsing outliers,214.27623727623728,213.0,24.040985179101806
experimental_run_61,0.5,TTbar,30,1024,eliminating insignificant (purge),133.73125073125073,133.0,13.440961748260195
experimental_run_61,0.5,TTbar,30,1024,final time and size,133.73125073125073,133.0,13.440961748260195
experimental_run_61,0.5,TTbar,30,1024,further cooling,214.986544986545,214.0,24.188358708540786
experimental_run_61,0.5,TTbar,30,1024,global Annealing,187.34105534105535,186.0,22.06127994879868
experimental_run_61,0.5,TTbar,30,1024,some more cooling,133.73125073125073,133.0,13.440961748260195
experimental_run_61,0.5,TTbar,30,1024,thermalizing_after_loops,184.67216567216568,183.0,21.988735622843226
experimental_run_61,0.5,TTbar,30,1024,thermalizing_between_loops,170.38457938457938,169.0,20.65526977274433
experimental_run_61,0.5,ZMM,0,256,Annealing_in_blocks,151.39139212627327,150.0,17.380649528338495
experimental_run_61,0.5,ZMM,0,256,collapsing outliers,174.34761861062677,173.0,20.006137138195072
experimental_run_61,0.5,ZMM,0,256,eliminating insignificant (purge),132.64265394145178,132.0,13.205482714370252
experimental_run_61,0.5,ZMM,0,256,final time and size,132.64265394145178,132.0,13.205482714370252
experimental_run_61,0.5,ZMM,0,256,further cooling,174.98439937597504,174.0,20.124318441168185
experimental_run_61,0.5,ZMM,0,256,global Annealing,145.6559603560613,145.0,15.773408109645644
experimental_run_61,0.5,ZMM,0,256,some more cooling,132.64265394145178,132.0,13.205482714370252
experimental_run_61,0.5,ZMM,0,256,thermalizing_after_loops,143.7077177204735,143.0,15.550643430400527
experimental_run_61,0.5,ZMM,0,256,thermalizing_between_loops,129.8592273102689,129.0,13.960447506931573
experimental_run_61,0.5,ZMM,0,1024,Annealing_in_blocks,126.18309732118698,125.0,16.726914622245832
experimental_run_61,0.5,ZMM,0,1024,collapsing outliers,171.33029674393433,170.0,19.59192760799841
experimental_run_61,0.5,ZMM,0,1024,eliminating insignificant (purge),131.74799314512492,131.0,13.09802856281501
