Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_61,0.5,TTbar,0,1024,final time and size,326161.7192805755,305838.5,102657.1944368422
experimental_run_61,0.5,TTbar,0,1024,further cooling,68638.13712230216,64651.0,25563.929626964957
experimental_run_61,0.5,TTbar,0,1024,global Annealing,10411.55726618705,9624.0,4011.3831007008453
experimental_run_61,0.5,TTbar,0,1024,some more cooling,6984.665899280575,6198.0,3303.8474818996947
experimental_run_61,0.5,TTbar,0,1024,thermalizing_after_loops,3819.2404316546763,3199.5,2638.6675037439372
experimental_run_61,0.5,TTbar,0,1024,thermalizing_between_loops,13407.757553956835,12270.0,6430.611019365324
experimental_run_61,0.5,TTbar,30,256,Annealing_in_blocks,44973.56512391083,41251.0,10465.169715815658
experimental_run_61,0.5,TTbar,30,256,collapsing outliers,786.549847233224,1.0,1080.0902671570404
experimental_run_61,0.5,TTbar,30,256,eliminating insignificant (purge),195463.70872468033,182426.0,69995.21912400064
experimental_run_61,0.5,TTbar,30,256,final time and size,420443.65169175057,393886.0,132757.95668488374
experimental_run_61,0.5,TTbar,30,256,further cooling,51216.11757383728,47549.0,19549.9380620229
experimental_run_61,0.5,TTbar,30,256,global Annealing,9197.582437478783,8537.0,3813.767171407915
experimental_run_61,0.5,TTbar,30,256,some more cooling,7238.034513975331,6381.0,3430.2877329777743
experimental_run_61,0.5,TTbar,30,256,thermalizing_after_loops,2588.12538191694,2109.0,1925.9006534519356
experimental_run_61,0.5,TTbar,30,256,thermalizing_between_loops,46316.69559805364,43187.0,17894.913138694363
experimental_run_61,0.5,TTbar,30,1024,Annealing_in_blocks,101517.06821106821,94717.0,28493.25473560679
experimental_run_61,0.5,TTbar,30,1024,collapsing outliers,776.8420498420498,1.0,1113.786647262328
experimental_run_61,0.5,TTbar,30,1024,eliminating insignificant (purge),200511.80893880894,185559.0,79102.50499897989
experimental_run_61,0.5,TTbar,30,1024,final time and size,468862.0687960688,439007.0,157209.72428861624
